soil_moisture,temperature,humidity,forecast_minutes,hour,day_of_week,is_daytime,is_hot_hours,moisture_change_rate,moisture_rolling_6,temp_rolling_6,needs_watering_soon
45.31,24.39,49.03,0,17,5,1,0,-2246.077463276272,53.91499999999999,26.006666666666664,1
42.4,23.76,50.59,0,17,5,1,0,-2094.822094094228,50.428333333333335,25.39166666666667,1
39.73,23.03,52.42,0,17,5,1,0,-1921.9667886858315,47.181666666666665,24.72666666666667,1
37.19,22.53,53.66,0,17,5,1,0,-1828.402505295348,44.14666666666667,24.098333333333333,1
34.83,21.95,55.12,0,17,5,1,0,-1698.88808414775,41.315,23.473333333333333,1
32.61,21.38,56.54,0,17,5,1,0,-1598.0442753443076,38.678333333333335,22.84,1
30.52,20.91,57.72,0,17,5,1,0,-1504.5117355514683,36.21333333333333,22.26,1
28.49,20.67,58.32,0,17,5,1,0,-1461.2817328385886,33.895,21.745,1
26.55,20.31,59.23,0,17,5,1,0,-1396.6150881623255,31.69833333333333,21.291666666666668,1
54.63,20.22,59.46,0,17,5,1,0,20214.76993220949,34.605,20.906666666666663,1
52.78,19.89,60.27,0,17,5,1,0,-1331.7490984698493,37.59666666666667,20.563333333333333,1
50.91,19.99,60.03,0,17,5,1,0,-1346.2013006880215,40.64666666666667,20.331666666666667,1
49.04,20.0,60.0,0,17,5,1,0,-1346.2785656733745,43.73333333333334,20.180000000000003,1
47.15,20.09,59.77,0,17,5,1,0,-1360.6263840733925,46.84333333333333,20.08333333333333,1
45.2,20.35,59.12,0,17,5,1,0,-1403.7866244330833,49.95166666666666,20.09,1
43.13,20.81,57.98,0,17,5,1,0,-1490.1892872347853,48.035,20.188333333333333,1
40.99,21.09,57.28,0,17,5,1,0,-1540.5701469340777,46.07,20.38833333333333,1
38.77,21.41,56.48,0,17,5,1,0,-1598.162832635636,44.046666666666674,20.625,1
36.37,22.1,54.75,0,17,5,1,0,-1727.6292507627904,41.935,20.975,1
33.83,22.55,53.63,0,17,5,1,0,-1828.48147852644,39.715,21.385,1
31.08,23.27,51.82,0,17,5,1,0,-1979.5739956761304,37.36166666666667,21.871666666666663,1
28.17,23.78,50.54,0,17,5,1,0,-2094.8233507615305,34.86833333333333,22.366666666666664,1
25.0,24.53,48.67,0,17,5,1,0,-2282.111997465921,32.203333333333326,22.94,1
21.72,24.89,47.77,0,17,5,1,0,-2361.213705437792,29.361666666666668,23.52,1
18.1,25.79,45.53,0,17,5,1,0,-2605.868402845818,26.316666666666663,24.135,1
45.53,24.61,58.47,0,17,5,1,0,19744.979674756105,28.266666666666666,24.47833333333333,1
42.65,25.55,56.11,0,17,5,1,0,-2073.271179190982,30.195,24.85833333333333,1
39.65,25.95,55.12,0,17,5,1,0,-2159.6307031497613,32.108333333333334,25.22,1
36.43,26.54,53.64,0,17,5,1,0,-2317.896089390166,34.01333333333333,25.555,1
33.03,27.02,52.44,0,17,5,1,0,-2447.5413307546155,35.89833333333333,25.91,1
29.48,27.43,51.42,0,17,5,1,0,-2555.4791933403976,37.795,26.183333333333337,1
25.71,27.97,50.07,0,17,5,1,0,-2713.8252118201367,34.49166666666667,26.743333333333336,1
21.91,28.04,49.9,0,17,5,1,0,-2735.531676976902,31.035,27.15833333333333,1
18.05,28.22,49.46,0,17,5,1,0,-2778.811522149203,27.435,27.536666666666665,1
14.07,28.47,48.83,0,17,5,1,0,-2865.255023295196,23.70833333333334,27.85833333333333,1
10.13,28.39,49.02,0,17,5,1,0,-2836.357528225597,19.89166666666667,28.086666666666662,1
6.11,28.57,48.58,0,17,5,1,0,-2893.965905114233,15.996666666666668,28.276666666666667,1
0.68,29.83,35.44,0,17,5,1,0,-3908.8518457567225,11.825,28.586666666666662,1
0.0,29.73,35.69,0,17,5,1,0,-489.5159990545623,8.173333333333334,28.86833333333333,1
0.0,29.46,36.34,0,17,5,1,0,0.0,5.165,29.075,1
0.0,28.96,37.59,0,17,5,1,0,0.0,2.8200000000000003,29.156666666666663,1
0.0,28.36,39.11,0,17,5,1,0,0.0,1.1316666666666666,29.15166666666667,1
25.41,28.12,39.7,0,17,5,1,0,18291.75383357776,4.348333333333334,29.076666666666664,1
21.16,27.36,41.61,0,17,5,1,0,-3059.46153476988,7.761666666666667,28.665000000000003,1
17.04,27.05,42.36,0,17,5,1,0,-2965.7724425511574,10.601666666666668,28.218333333333334,1
13.21,26.32,44.2,0,17,5,1,0,-2756.9796795720954,12.803333333333333,27.695000000000004,1
9.71,25.48,46.31,0,17,5,1,0,-2519.73391609846,14.421666666666669,27.115,1
6.41,24.94,47.66,0,17,5,1,0,-2375.672632311268,15.49,26.545,1
3.3,24.38,49.04,0,17,5,1,0,-2238.8838695976133,11.805,25.921666666666667,1
0.37,23.81,50.47,0,17,5,1,0,-2109.2435378421046,8.34,25.33,1
0.0,23.08,52.31,0,17,5,1,0,-266.3593002989143,5.5,24.668333333333333,1
0.0,22.45,53.88,0,17,5,1,0,0.0,3.2983333333333333,24.023333333333337,1
0.0,21.91,55.22,0,17,5,1,0,0.0,1.68,23.42833333333333,1
0.0,21.39,56.52,0,17,5,1,0,0.0,0.6116666666666667,22.83666666666667,1
0.0,19.62,70.96,0,17,5,1,0,0.0,0.0616666666666666,22.043333333333333,1
0.0,19.21,71.97,0,17,5,1,0,0.0,0.0,21.276666666666667,1
0.0,19.04,72.41,0,17,5,1,0,0.0,0.0,20.60333333333333,1
8.36,16.16,99.59,0,17,5,1,0,6018.336970478434,1.393333333333333,19.555000000000003,1
46.72,15.88,100.0,0,17,5,1,0,27613.50057348163,9.18,18.55,1
55.08,16.04,99.9,0,17,5,1,0,6018.251523559887,18.36,17.65833333333333,1
63.44,16.2,99.51,0,17,5,1,0,6011.948387854569,28.933333333333334,17.088333333333335,1
71.8,16.28,99.31,0,17,5,1,0,6018.39233174908,40.9,16.599999999999998,1
80.16,16.54,98.65,0,17,5,1,0,6018.135993556339,54.26,16.183333333333334,1
88.52,16.69,98.28,0,17,5,1,0,6018.531942954332,67.61999999999999,16.271666666666665,1
96.88,16.95,97.63,0,17,5,1,0,6017.671511436095,75.98,16.45,1
100.0,17.46,96.35,0,17,5,1,0,2245.887039400204,83.46666666666665,16.686666666666664,1
100.0,17.89,95.28,0,17,5,1,0,0.0,89.56,16.968333333333334,1
100.0,18.51,93.74,0,17,5,1,0,0.0,94.26,17.34,1
100.0,19.22,91.95,0,17,5,1,0,0.0,97.56666666666666,17.786666666666665,1
100.0,19.82,90.46,0,17,5,1,0,0.0,99.48,18.308333333333334,1
96.86,24.47,48.81,0,17,5,1,0,-2260.2512110059683,99.47666666666667,19.561666666666667,1
93.55,24.95,47.63,0,17,5,1,0,-2382.886888662831,98.40166666666666,20.81,1
90.0,25.61,45.98,0,17,5,1,0,-2555.546646024993,96.735,22.096666666666668,1
86.26,26.11,44.73,0,17,5,1,0,-2692.2400140770687,94.445,23.363333333333333,1
82.14,27.06,42.35,0,17,5,1,0,-2966.036957076457,91.46833333333332,24.67,1
77.75,27.67,40.82,0,17,5,1,0,-3160.0472767386814,87.75999999999999,25.97833333333333,1
73.26,27.89,40.29,0,17,5,1,0,-3232.211737463778,83.82666666666667,26.548333333333336,1
68.43,28.65,38.38,0,17,5,1,0,-3476.710657413832,79.64,27.165,1
63.35,29.13,37.16,0,17,5,1,0,-3656.794042593016,75.19833333333334,27.751666666666665,1
58.11,29.47,36.33,0,17,5,1,0,-3772.011649565242,70.50666666666667,28.311666666666664,1
52.89,29.43,36.43,0,17,5,1,0,-3757.909968540102,65.63166666666667,28.706666666666667,1
47.48,29.81,35.48,0,17,5,1,0,-3894.336236222809,60.586666666666666,29.063333333333333,1
41.88,30.15,34.63,0,17,5,1,0,-4031.2348716213614,55.35666666666668,29.44,1
36.39,29.96,35.1,0,17,5,1,0,-3952.1423635107135,50.01666666666667,29.65833333333333,1
30.94,29.87,35.33,0,17,5,1,0,-3923.503284484184,44.615,29.781666666666663,1
25.52,29.82,35.46,0,17,5,1,0,-3901.850619432785,39.18333333333334,29.840000000000003,1
50.23,29.56,36.1,0,17,5,1,0,17788.709580658706,38.74,29.861666666666668,1
45.14,29.18,37.06,0,17,5,1,0,-3664.342690032281,38.35,29.756666666666664,1
40.16,28.94,37.65,0,17,5,1,0,-3584.796288672082,38.06333333333333,29.555,1
35.43,28.42,38.95,0,17,5,1,0,-3404.812126473932,37.90333333333333,29.298333333333336,1
30.8,28.21,39.47,0,17,5,1,0,-3332.9900628185032,37.88,29.021666666666672,1
26.57,27.3,41.74,0,17,5,1,0,-3044.8308757207933,38.055,28.601666666666663,1
22.52,26.88,42.81,0,17,5,1,0,-2915.6372947205373,33.43666666666667,28.155,1
18.79,26.1,44.75,0,17,5,1,0,-2685.3475773277314,29.045,27.64166666666667,1
15.22,25.66,45.86,0,17,5,1,0,-2569.9276472984257,24.88833333333333,27.095,1
11.92,24.92,47.71,0,17,5,1,0,-2375.6778580824443,20.97,26.511666666666667,1
8.88,24.18,49.55,0,17,5,1,0,-2188.5557571774984,17.316666666666666,25.84,1
5.95,23.83,50.43,0,17,5,1,0,-2109.257034806141,13.88,25.261666666666667,1
15.16,18.94,92.64,0,17,5,1,0,6629.8156944829925,12.653333333333334,23.938333333333333,1
24.16,18.39,94.03,0,17,5,1,0,6478.450354675161,13.548333333333334,22.653333333333336,1
33.16,17.89,95.27,0,17,5,1,0,6479.273025566529,16.538333333333334,21.35833333333333,1
31.78,19.89,70.27,0,17,5,1,0,-993.4277396299448,19.848333333333333,20.52,1
30.49,19.45,71.37,0,17,5,1,0,-928.5238570049288,23.450000000000003,19.731666666666666,1
29.25,19.17,72.09,0,17,5,1,0,-892.5984512697022,27.33333333333333,18.955,1
28.04,19.0,72.49,0,17,5,1,0,-871.0205697626294,29.48,18.965,1
31.91,16.17,99.58,0,17,5,1,0,2785.7737580591893,30.771666666666665,18.595,1
65.78,16.08,99.79,0,17,5,1,0,24383.244808121835,36.208333333333336,18.293333333333333,1
69.65,16.08,99.79,0,17,5,1,0,2785.8795976911547,42.52,17.658333333333335,1
73.52,16.11,99.71,0,17,5,1,0,2786.0222153875866,49.69166666666666,17.101666666666667,1
77.39,16.31,99.22,0,17,5,1,0,2785.9419911366604,57.715,16.625,1
81.26,16.48,98.81,0,17,5,1,0,2785.8734699141896,66.58500000000001,16.205,1
85.13,16.85,97.87,0,17,5,1,0,2785.955918626564,75.455,16.31833333333333,1
89.0,17.04,97.41,0,17,5,1,0,2785.809408405421,79.325,16.478333333333335,1
92.87,17.53,96.18,0,17,5,1,0,2785.9458908198,83.19500000000001,16.72,1
96.74,17.88,95.31,0,17,5,1,0,2785.9531331174408,87.065,17.015,1
100.0,18.33,94.17,0,17,5,1,0,2346.692645050144,90.83333333333331,17.351666666666667,1
100.0,19.28,91.8,0,17,5,1,0,0.0,93.95666666666666,17.81833333333333,1
100.0,19.57,91.08,0,17,5,1,0,0.0,96.435,18.271666666666665,1
100.0,20.5,88.74,0,17,5,1,0,0.0,98.26833333333332,18.848333333333333,1
100.0,21.05,87.38,0,17,5,1,0,0.0,99.45666666666666,19.435,1
100.0,21.52,86.19,0,17,5,1,0,0.0,100.0,20.041666666666668,1
100.0,22.45,83.87,0,17,5,1,0,0.0,100.0,20.72833333333333,1
100.0,22.85,82.86,0,17,5,1,0,0.0,100.0,21.32333333333333,1
100.0,23.38,81.55,0,17,5,1,0,0.0,100.0,21.95833333333333,1
100.0,24.15,79.63,0,17,5,1,0,0.0,100.0,22.566666666666663,1
100.0,24.57,78.57,0,17,5,1,0,0.0,100.0,23.15333333333333,1
100.0,25.07,77.32,0,17,5,1,0,0.0,100.0,23.745,1
100.0,25.47,76.32,0,17,5,1,0,0.0,100.0,24.24833333333333,1
100.0,25.58,76.05,0,17,5,1,0,0.0,100.0,24.703333333333333,1
96.08,28.33,49.17,0,17,5,1,0,-2821.9665459385456,99.34666666666664,25.52833333333333,1
92.11,28.46,48.86,0,17,5,1,0,-2857.841006299167,98.03166666666664,26.246666666666663,1
88.13,28.48,48.81,0,17,5,1,0,-2865.139858538721,96.05333333333331,26.89833333333333,1
84.14,28.52,48.7,0,17,5,1,0,-2872.164677173406,93.40999999999998,27.473333333333333,1
80.22,28.32,49.2,0,17,5,1,0,-2821.876824036825,90.11333333333332,27.94833333333333,1
76.44,28.02,49.95,0,17,5,1,0,-2721.075920777659,86.18666666666667,28.355,1
83.17,25.35,76.62,0,17,5,1,0,4844.999220096711,84.035,27.85833333333333,1
89.9,24.87,77.82,0,17,5,1,0,4844.288166764443,83.66666666666667,27.26,1
96.24,24.58,78.54,0,17,5,1,0,4563.683722961355,85.01833333333333,26.61,1
100.0,24.11,79.71,0,17,5,1,0,2706.7782839433658,87.66166666666668,25.875,1
100.0,23.62,80.94,0,17,5,1,0,0.0,90.95833333333331,25.09166666666667,1
100.0,23.0,82.5,0,17,5,1,0,0.0,94.885,24.255,1
100.0,22.39,84.01,0,17,5,1,0,0.0,97.69,23.761666666666667,1
100.0,21.68,85.81,0,17,5,1,0,0.0,99.37333333333332,23.23,1
100.0,20.82,87.95,0,17,5,1,0,0.0,100.0,22.60333333333333,1
100.0,20.36,89.1,0,17,5,1,0,0.0,100.0,21.97833333333333,1
100.0,19.62,90.95,0,17,5,1,0,0.0,100.0,21.311666666666667,1
100.0,19.24,91.89,0,17,5,1,0,0.0,100.0,20.685,1
100.0,18.34,94.14,0,17,5,1,0,0.0,100.0,20.01,1
100.0,17.78,95.54,0,18,5,1,0,0.0,100.0,19.36,1
98.6,19.99,70.03,0,18,5,1,0,-1007.7224732308764,99.76666666666668,19.221666666666668,1
97.33,19.34,71.64,0,18,5,1,0,-914.273830211428,99.32166666666669,19.051666666666662,1
96.09,19.14,72.16,0,18,5,1,0,-892.594167784905,98.67,18.971666666666668,1
94.94,18.69,73.27,0,18,5,1,0,-827.8364195235062,97.82666666666668,18.88,1
93.8,18.6,73.5,0,18,5,1,0,-820.679688357687,96.79333333333334,18.92333333333333,1
92.66,18.62,73.44,0,18,5,1,0,-820.6704981953851,95.57,19.063333333333333,1
95.47,15.92,100.0,0,18,5,1,0,2022.836294034334,95.04833333333332,18.385,1
98.28,15.93,100.0,0,18,5,1,0,2022.936613652904,95.20666666666666,17.816666666666666,1
100.0,16.12,99.71,0,18,5,1,0,1238.1818323611371,95.85833333333332,17.313333333333333,1
100.0,16.23,99.43,0,18,5,1,0,0.0,96.70166666666668,16.903333333333332,1
98.79,19.0,72.5,0,18,5,1,0,-871.0662042310257,97.53333333333336,16.97,1
97.46,19.65,70.89,0,18,5,1,0,-957.4657632999944,98.33333333333331,17.14166666666667,1
96.03,20.11,69.72,0,18,5,1,0,-1029.381976897288,98.42666666666668,17.84,1
94.53,20.5,68.74,0,18,5,1,0,-1079.7954867348124,97.80166666666666,18.601666666666667,1
92.92,20.94,67.65,0,18,5,1,0,-1158.9960167010602,96.62166666666668,19.405,1
91.21,21.43,66.42,0,18,5,1,0,-1230.7264164749463,95.15666666666664,20.271666666666665,1
89.34,22.07,64.82,0,18,5,1,0,-1346.177342267582,93.58166666666666,20.78333333333333,1
87.32,22.68,63.29,0,18,5,1,0,-1454.128078049412,91.89166666666668,21.28833333333333,1
85.04,23.6,61.0,0,18,5,1,0,-1641.3748033769673,90.06,21.87,1
82.63,24.08,59.79,0,18,5,1,0,-1734.8818226737294,88.07666666666667,22.46666666666667,1
79.97,24.92,57.71,0,18,5,1,0,-1914.8097617705484,85.91833333333334,23.13,1
77.08,25.59,56.02,0,18,5,1,0,-2080.4791901088856,83.56333333333333,23.82333333333333,1
74.12,25.81,55.46,0,18,5,1,0,-2130.723996259231,81.02666666666667,24.44666666666667,1
70.93,26.46,53.84,0,18,5,1,0,-2296.227780037213,78.295,25.076666666666664,1
74.01,24.37,79.08,0,18,5,1,0,2217.0856361324163,76.45666666666666,25.205,1
77.09,24.98,77.54,0,18,5,1,0,2217.2456841396734,75.53333333333335,25.355,1
81.08,25.37,76.58,0,18,5,1,0,2872.3949923060813,75.71833333333333,25.430000000000003,1
85.07,25.64,75.91,0,18,5,1,0,2872.376611687434,77.05,25.438333333333333,1
90.81,25.66,75.84,0,18,5,1,0,4132.209920423369,79.83166666666666,25.41333333333333,1
96.55,26.02,74.96,0,18,5,1,0,4131.900072164279,84.10166666666667,25.34,1
100.0,26.13,74.68,0,18,5,1,0,2483.5345856186573,88.43333333333334,25.633333333333336,1
100.0,25.88,75.3,0,18,5,1,0,0.0,92.25166666666668,25.78333333333333,1
96.03,28.46,48.85,0,18,5,1,0,-2857.857578631575,94.74333333333334,26.29833333333333,1
92.25,28.0,50.0,0,18,5,1,0,-2721.184747207577,95.94,26.691666666666663,1
88.47,27.99,50.02,0,18,5,1,0,-2721.1259798543106,95.55,27.08,1
84.86,27.59,51.04,0,18,5,1,0,-2598.873061768829,93.60166666666667,27.34166666666667,1
81.41,27.17,52.08,0,18,5,1,0,-2483.6860620817547,90.50333333333332,27.515,1
78.14,26.69,53.28,0,18,5,1,0,-2353.936745248532,86.86000000000001,27.649999999999995,1
75.17,25.82,55.46,0,18,5,1,0,-2138.0095994471403,83.38333333333334,27.210000000000004,1
72.32,25.5,56.24,0,18,5,1,0,-2051.6069121156447,80.06166666666667,26.793333333333337,1
69.7,24.76,58.11,0,18,5,1,0,-1886.1299061974253,76.93333333333332,26.255,1
67.27,24.14,59.65,0,18,5,1,0,-1749.2382575283482,74.00166666666667,25.680000000000003,1
63.88,25.19,47.03,0,18,5,1,0,-2439.822119294582,71.08,25.35,1
60.75,24.44,48.89,0,18,5,1,0,-2253.206590129365,68.18166666666666,24.975,1
57.81,23.85,50.38,0,18,5,1,0,-2116.322134462037,65.28833333333333,24.646666666666672,1
55.16,22.94,52.66,0,18,5,1,0,-1907.6539515731888,62.428333333333335,24.22,1
52.63,22.53,53.68,0,18,5,1,0,-1821.133425616353,59.583333333333336,23.848333333333333,1
50.26,21.98,55.06,0,18,5,1,0,-1706.0598116735555,56.748333333333335,23.488333333333333,1
48.86,19.98,70.04,0,18,5,1,0,-1007.8018661531132,54.245000000000005,22.620000000000005,1
47.52,19.68,70.8,0,18,5,1,0,-964.6039924687276,52.04,21.826666666666668,1
51.79,16.86,97.86,0,18,5,1,0,3073.722551549635,51.03666666666666,20.661666666666665,1
56.06,16.55,98.61,0,18,5,1,0,3073.758199287991,51.18666666666667,19.596666666666668,1
60.02,16.01,99.98,0,18,5,1,0,2850.1653899634443,52.41833333333333,18.51,1
63.98,16.12,99.7,0,18,5,1,0,2850.6749056823687,54.705000000000005,17.533333333333335,1
73.48,16.09,99.77,0,18,5,1,0,6838.744406526967,58.80833333333334,16.885,1
82.98,15.85,100.0,0,18,5,1,0,6839.048004517771,64.71833333333333,16.246666666666666,1
92.56,16.11,99.73,0,18,5,1,0,6895.95462522642,71.51333333333334,16.12166666666667,1
100.0,16.22,99.45,0,18,5,1,0,5355.592849371749,78.83666666666666,16.066666666666666,1
100.0,16.59,98.54,0,18,5,1,0,0.0,85.5,16.163333333333334,1
100.0,17.02,97.44,0,18,5,1,0,0.0,91.50333333333332,16.313333333333333,1
98.62,19.88,70.31,0,18,5,1,0,-993.4140328930392,95.69333333333331,16.945,1
97.14,20.37,69.07,0,18,5,1,0,-1065.4359228678811,98.05333333333334,17.698333333333334,1
95.54,20.95,67.62,0,18,5,1,0,-1151.8336752172945,98.55,18.505,1
93.81,21.49,66.27,0,18,5,1,0,-1245.2854408976325,97.51833333333332,19.383333333333336,1
91.94,22.08,64.81,0,18,5,1,0,-1346.1776114585905,96.175,20.29833333333333,1
89.92,22.67,63.33,0,18,5,1,0,-1454.1539571504472,94.495,21.24,1
96.82,21.2,87.0,0,18,5,1,0,4967.036394939376,94.195,21.46,1
100.0,21.52,86.19,0,18,5,1,0,2289.083125030373,94.67166666666668,21.651666666666667,1
100.0,22.26,84.36,0,18,5,1,0,0.0,95.415,21.87,1
100.0,22.85,82.88,0,18,5,1,0,0.0,96.44666666666669,22.096666666666664,1
100.0,23.65,80.87,0,18,5,1,0,0.0,97.79,22.35833333333333,1
100.0,23.94,80.15,0,18,5,1,0,0.0,99.46999999999998,22.57,1
100.0,24.58,78.54,0,18,5,1,0,0.0,100.0,23.133333333333336,1
100.0,25.1,77.24,0,18,5,1,0,0.0,100.0,23.73,1
100.0,25.19,77.02,0,18,5,1,0,0.0,100.0,24.218333333333334,1
100.0,25.61,75.99,0,18,5,1,0,0.0,100.0,24.67833333333333,1
100.0,26.01,74.98,0,18,5,1,0,0.0,100.0,25.07166666666667,1
100.0,26.03,74.92,0,18,5,1,0,0.0,100.0,25.42,1
100.0,26.09,74.77,0,18,5,1,0,0.0,100.0,25.671666666666667,1
100.0,25.82,75.45,0,18,5,1,0,0.0,100.0,25.791666666666668,1
100.0,26.02,74.95,0,18,5,1,0,0.0,100.0,25.930000000000003,1
100.0,25.72,75.69,0,18,5,1,0,0.0,100.0,25.94833333333333,1
96.3,27.81,50.48,0,18,5,1,0,-2663.350142565216,99.38333333333333,26.24833333333333,1
92.76,27.4,51.51,0,18,5,1,0,-2548.363210545707,98.17666666666666,26.476666666666663,1
97.06,24.36,79.1,0,18,5,1,0,3095.512766290584,97.68666666666668,26.188333333333333,1
100.0,23.89,80.28,0,18,5,1,0,2116.487183194322,97.68666666666668,25.866666666666664,1
100.0,23.43,81.42,0,18,5,1,0,0.0,97.68666666666668,25.435,1
100.0,22.86,82.86,0,18,5,1,0,0.0,97.68666666666668,24.95833333333333,1
100.0,22.32,84.2,0,18,5,1,0,0.0,98.30333333333331,24.043333333333333,1
100.0,21.84,85.39,0,18,5,1,0,0.0,99.51,23.116666666666664,1
100.0,21.08,87.3,0,18,5,1,0,0.0,100.0,22.57,1
100.0,20.33,89.18,0,18,5,1,0,0.0,100.0,21.976666666666663,1
100.0,19.59,91.01,0,18,5,1,0,0.0,100.0,21.33666666666667,1
100.0,18.93,92.67,0,18,5,1,0,0.0,100.0,20.68166666666667,1
100.0,18.59,93.53,0,18,5,1,0,0.0,100.0,20.06,1
100.0,18.12,94.71,0,18,5,1,0,0.0,100.0,19.44,1
100.0,17.57,96.09,0,18,5,1,0,0.0,100.0,18.855,1
100.0,17.15,97.11,0,18,5,1,0,0.0,100.0,18.325,1
100.0,16.53,98.67,0,18,5,1,0,0.0,100.0,17.815,1
100.0,16.52,98.7,0,18,5,1,0,0.0,100.0,17.41333333333333,1
98.84,18.76,73.11,0,18,5,1,0,-834.8932602161941,99.80666666666669,17.441666666666666,1
97.68,18.69,73.26,0,18,5,1,0,-835.0875972094132,99.42,17.536666666666665,1
96.54,18.64,73.41,0,18,5,1,0,-820.6403033969593,98.84333333333336,17.715,1
95.43,18.45,73.88,0,18,5,1,0,-799.0612829612776,98.08166666666666,17.93166666666667,1
94.28,18.67,73.32,0,18,5,1,0,-827.8994930015538,97.12833333333332,18.28833333333333,1
93.07,19.03,72.41,0,18,5,1,0,-871.0869329161131,95.97333333333334,18.706666666666667,1
96.69,16.68,98.3,0,18,5,1,0,2605.9825216000427,95.615,18.360000000000003,1
100.0,17.13,97.17,0,18,5,1,0,2382.6429380810782,96.00166666666668,18.1,1
100.0,17.53,96.16,0,18,5,1,0,0.0,96.57833333333332,17.915000000000003,1
100.0,17.93,95.17,0,18,5,1,0,0.0,97.34,17.828333333333333,1
100.0,18.69,93.28,0,18,5,1,0,0.0,98.29333333333334,17.831666666666667,1
100.0,18.94,92.64,0,18,5,1,0,0.0,99.44833333333332,17.816666666666666,1
100.0,19.75,90.61,0,18,5,1,0,0.0,100.0,18.328333333333333,1
100.0,20.17,89.58,0,18,5,1,0,0.0,100.0,18.835,1
100.0,21.16,87.09,0,18,5,1,0,0.0,100.0,19.44,1
100.0,21.63,85.93,0,18,5,1,0,0.0,100.0,20.05666666666667,1
100.0,22.33,84.17,0,18,5,1,0,0.0,100.0,20.66333333333333,1
100.0,23.04,82.39,0,18,5,1,0,0.0,100.0,21.346666666666664,1
100.0,23.55,81.12,0,18,5,1,0,0.0,100.0,21.98,1
100.0,24.24,79.39,0,18,5,1,0,0.0,100.0,22.65833333333333,1
100.0,24.39,79.03,0,18,5,1,0,0.0,100.0,23.19666666666667,1
100.0,24.99,77.52,0,18,5,1,0,0.0,100.0,23.756666666666664,1
96.27,27.88,50.29,0,18,5,1,0,-2685.272396767597,99.37833333333332,24.68166666666666,1
92.39,28.24,49.4,0,18,5,1,0,-2793.2368792057,98.11,25.54833333333333,1
88.54,28.18,49.56,0,18,5,1,0,-2771.4329648153944,96.2,26.32,1
84.6,28.39,49.03,0,18,5,1,0,-2836.366603183042,93.63333333333333,27.011666666666667,1
89.45,26.2,74.51,0,18,5,1,0,3491.5384186210645,91.875,27.313333333333333,1
94.3,26.09,74.78,0,18,5,1,0,3491.324777787972,90.925,27.49666666666667,1
100.0,25.78,75.55,0,18,5,1,0,4103.198235064871,91.54666666666668,27.146666666666672,1
100.0,25.69,75.78,0,18,5,1,0,0.0,92.815,26.721666666666668,1
96.29,27.82,50.45,0,18,5,1,0,-2670.780687432069,94.10666666666668,26.661666666666665,1
92.67,27.61,50.96,0,18,5,1,0,-2605.854855164303,95.45166666666668,26.531666666666663,1
89.3,26.96,52.59,0,18,5,1,0,-2425.876980922916,95.42666666666666,26.65833333333333,1
86.15,26.35,54.14,0,18,5,1,0,-2267.699756552226,94.06833333333334,26.701666666666664,1
81.83,27.52,41.21,0,18,5,1,0,-3110.0361257732898,91.04,26.991666666666664,1
77.82,26.77,43.07,0,18,5,1,0,-2886.6607717678376,87.34333333333335,27.171666666666667,1
73.97,26.4,44.0,0,18,5,1,0,-2771.395281549562,83.62333333333333,26.935,1
70.46,25.51,46.24,0,18,5,1,0,-2526.513798852236,79.92166666666667,26.585,1
68.26,23.34,61.65,0,18,5,1,0,-1583.7355161687915,76.415,25.98166666666667,1
66.2,22.83,62.93,0,18,5,1,0,-1482.8805875214491,73.09,25.395,1
71.87,19.65,90.89,0,18,5,1,0,4081.467792756136,71.43,24.08333333333333,1
77.54,19.16,92.11,0,18,5,1,0,4081.590212501841,71.38333333333333,22.815,1
85.76,18.7,93.25,0,18,5,1,0,5916.529193469024,73.34833333333334,21.531666666666663,1
93.98,17.96,95.11,0,18,5,1,0,5916.800097253702,77.26833333333333,20.27333333333333,1
100.0,17.41,96.46,0,18,5,1,0,4333.469170822104,82.55833333333334,19.285,1
100.0,16.99,97.54,0,18,5,1,0,0.0,88.19166666666666,18.311666666666664,1
100.0,16.57,98.56,0,18,5,1,0,0.0,92.88,17.798333333333332,1
100.0,16.18,99.54,0,18,5,1,0,0.0,96.62333333333332,17.301666666666666,1
100.0,16.0,100.0,0,18,5,1,0,0.0,98.99666666666668,16.851666666666667,1
100.0,15.84,100.0,0,18,5,1,0,0.0,100.0,16.498333333333335,1
100.0,16.04,99.9,0,18,5,1,0,0.0,100.0,16.27,1
100.0,16.02,99.94,0,18,5,1,0,0.0,100.0,16.108333333333334,1
100.0,16.3,99.25,0,18,5,1,0,0.0,100.0,16.063333333333336,1
100.0,16.5,98.74,0,18,5,1,0,0.0,100.0,16.116666666666667,1
100.0,16.81,97.99,0,18,5,1,0,0.0,100.0,16.251666666666665,1
100.0,17.03,97.41,0,18,5,1,0,0.0,100.0,16.45,1
100.0,17.28,96.8,0,18,5,1,0,0.0,100.0,16.656666666666666,1
100.0,18.1,94.75,0,18,5,1,0,0.0,100.0,17.003333333333334,1
100.0,18.46,93.84,0,18,5,1,0,0.0,100.0,17.363333333333333,1
100.0,19.12,92.2,0,18,5,1,0,0.0,100.0,17.8,1
100.0,19.61,90.97,0,18,5,1,0,0.0,100.0,18.26666666666667,1
100.0,20.52,88.71,0,18,5,1,0,0.0,100.0,18.848333333333333,1
100.0,20.92,87.71,0,18,5,1,0,0.0,100.0,19.455,1
100.0,21.79,85.52,0,18,5,1,0,0.0,100.0,20.07,1
