soil_moisture,temperature,humidity,wind_speed,rain_intensity,vpd,needs_watering_soon
88.91,24.93,59.76,2.7,56.8,1.2694,0
88.91,24.93,59.76,2.7,56.8,1.2694,0
88.93,25.03,59.71,2.7,56.8,1.2786,0
88.93,25.03,59.71,2.7,56.8,1.2786,0
88.92,24.94,60.29,2.7,56.8,1.2534,0
88.92,24.94,60.29,2.7,56.8,1.2534,0
88.91,24.99,60.05,2.7,56.8,1.2648,0
88.91,24.99,60.05,2.7,56.8,1.2648,0
88.91,24.92,59.66,2.7,56.8,1.2718,0
88.91,24.92,59.66,2.7,56.8,1.2718,0
88.9,25.0,60.16,2.7,56.8,1.262,0
88.9,25.0,60.16,2.7,56.8,1.262,0
88.89,24.97,60.14,2.7,56.8,1.2604,0
88.89,24.97,60.14,2.7,56.8,1.2604,0
88.88,25.08,59.59,2.7,56.8,1.2862,0
88.88,25.08,59.59,2.7,56.8,1.2862,0
88.88,24.96,60.35,2.7,56.8,1.253,0
88.88,24.96,60.35,2.7,56.8,1.253,0
88.87,25.03,60.4,2.7,56.8,1.2567,0
88.87,25.03,60.4,2.7,56.8,1.2567,0
88.86,24.9,60.47,2.7,56.8,1.2448,0
88.86,24.9,60.47,2.7,56.8,1.2448,0
88.85,24.93,60.27,2.7,56.8,1.2533,0
88.85,24.93,60.27,2.7,56.8,1.2533,0
88.85,25.05,60.37,2.7,56.8,1.2591,0
88.85,25.05,60.37,2.7,56.8,1.2591,0
88.84,25.07,59.89,2.7,56.8,1.2759,0
88.84,25.07,59.89,2.7,56.8,1.2759,0
88.85,25.1,60.32,2.7,56.8,1.2645,0
88.85,25.1,60.32,2.7,56.8,1.2645,0
88.86,24.93,59.61,2.7,56.8,1.2741,0
88.86,24.93,59.61,2.7,56.8,1.2741,0
88.88,24.95,60.27,2.7,56.8,1.2548,0
88.88,24.95,60.27,2.7,56.8,1.2548,0
88.89,25.09,60.22,2.7,56.8,1.2669,0
88.89,25.09,60.22,2.7,56.8,1.2669,0
88.9,24.92,60.36,2.7,56.8,1.2497,0
88.9,24.92,60.36,2.7,56.8,1.2497,0
88.92,25.07,60.4,2.7,56.8,1.2597,0
88.92,25.07,60.4,2.7,56.8,1.2597,0
88.93,24.97,60.44,2.7,56.8,1.2509,0
88.93,24.97,60.44,2.7,56.8,1.2509,0
88.94,24.93,59.89,2.7,56.8,1.2653,0
88.94,24.93,59.89,2.7,56.8,1.2653,0
88.95,24.97,60.5,2.7,56.8,1.249,0
88.95,24.97,60.5,2.7,56.8,1.249,0
88.97,24.94,60.27,2.7,56.8,1.2541,0
88.97,24.94,60.27,2.7,56.8,1.2541,0
88.98,25.04,60.29,2.7,56.8,1.2609,0
88.98,25.04,60.29,2.7,56.8,1.2609,0
88.99,25.03,59.52,2.7,56.8,1.2846,0
88.99,25.03,59.52,2.7,56.8,1.2846,0
88.99,19.75,87.69,2.7,56.8,0.2834,0
88.99,19.75,87.69,2.7,56.8,0.2834,0
88.99,19.75,88.49,2.7,56.8,0.265,0
88.99,19.75,88.49,2.7,56.8,0.265,0
88.99,19.75,87.53,2.7,56.8,0.2871,0
88.99,19.75,87.53,2.7,56.8,0.2871,0
88.99,19.76,88.37,2.7,56.8,0.2679,0
88.99,19.76,88.37,2.7,56.8,0.2679,0
88.99,19.74,87.97,2.7,56.8,0.2768,0
88.99,19.74,87.97,2.7,56.8,0.2768,0
88.99,19.75,87.98,2.7,56.8,0.2767,0
88.99,19.75,87.98,2.7,56.8,0.2767,0
88.98,19.78,88.32,2.7,56.8,0.2694,0
88.98,19.78,88.32,2.7,56.8,0.2694,0
88.98,19.76,88.05,2.7,56.8,0.2753,0
88.98,19.76,88.05,2.7,56.8,0.2753,0
88.98,19.8,87.61,2.7,56.8,0.2861,0
88.98,19.8,87.61,2.7,56.8,0.2861,0
88.98,19.76,88.27,2.7,56.8,0.2702,0
88.98,19.76,88.27,2.7,56.8,0.2702,0
88.98,19.85,88.02,2.7,56.8,0.2775,0
88.98,19.85,88.02,2.7,56.8,0.2775,0
88.98,19.71,87.63,2.7,56.8,0.2841,0
88.98,19.71,87.63,2.7,56.8,0.2841,0
88.98,19.74,88.21,2.7,56.8,0.2713,0
88.98,19.74,88.21,2.7,56.8,0.2713,0
88.98,19.81,87.91,2.7,56.8,0.2794,0
88.98,19.81,87.91,2.7,56.8,0.2794,0
88.98,19.8,88.13,2.7,56.8,0.2741,0
88.98,19.8,88.13,2.7,56.8,0.2741,0
88.98,19.83,87.64,2.7,56.8,0.286,0
88.98,19.83,87.64,2.7,56.8,0.286,0
88.97,19.74,88.34,2.7,56.8,0.2683,0
88.97,19.74,88.34,2.7,56.8,0.2683,0
88.97,19.69,87.76,2.7,56.8,0.2808,0
88.97,19.69,87.76,2.7,56.8,0.2808,0
88.97,19.75,88.04,2.7,56.8,0.2754,0
88.97,19.75,88.04,2.7,56.8,0.2754,0
88.97,19.84,87.82,2.7,56.8,0.282,0
88.97,19.84,87.82,2.7,56.8,0.282,0
88.97,19.86,87.57,2.7,56.8,0.2881,0
88.97,19.86,87.57,2.7,56.8,0.2881,0
88.97,19.87,88.27,2.7,56.8,0.2721,0
88.97,19.87,88.27,2.7,56.8,0.2721,0
88.97,19.77,87.81,2.7,56.8,0.281,0
88.97,19.77,87.81,2.7,56.8,0.281,0
88.97,19.68,88.0,2.7,56.8,0.2751,0
88.97,19.68,88.0,2.7,56.8,0.2751,0
88.97,19.73,88.0,2.7,56.8,0.2759,0
88.97,19.73,88.0,2.7,56.8,0.2759,0
88.96,19.73,88.48,2.7,56.8,0.2649,0
88.96,19.73,88.48,2.7,56.8,0.2649,0
88.96,19.76,88.33,2.7,56.8,0.2688,0
88.96,19.76,88.33,2.7,56.8,0.2688,0
88.96,19.79,88.23,2.7,56.8,0.2717,0
88.96,19.79,88.23,2.7,56.8,0.2717,0
88.96,19.84,87.99,2.7,56.8,0.2781,0
88.96,19.84,87.99,2.7,56.8,0.2781,0
88.96,19.76,87.8,2.7,56.8,0.2811,0
88.96,19.76,87.8,2.7,56.8,0.2811,0
88.96,19.84,87.58,2.7,56.8,0.2876,0
88.96,19.84,87.58,2.7,56.8,0.2876,0
88.96,19.8,87.98,2.7,56.8,0.2776,0
88.96,19.8,87.98,2.7,56.8,0.2776,0
88.96,19.78,88.06,2.7,56.8,0.2754,0
88.96,19.78,88.06,2.7,56.8,0.2754,0
88.96,19.8,88.38,2.7,56.8,0.2684,0
88.96,19.8,88.38,2.7,56.8,0.2684,0
88.96,19.8,87.63,2.7,56.8,0.2857,0
88.96,19.8,87.63,2.7,56.8,0.2857,0
88.95,19.77,88.1,2.7,56.8,0.2743,0
88.95,19.77,88.1,2.7,56.8,0.2743,0
88.95,19.82,88.43,2.7,56.8,0.2675,0
88.95,19.82,88.43,2.7,56.8,0.2675,0
88.95,19.77,88.06,2.7,56.8,0.2752,0
88.95,19.77,88.06,2.7,56.8,0.2752,0
88.95,19.67,87.91,2.7,56.8,0.277,0
88.95,19.67,87.91,2.7,56.8,0.277,0
88.95,19.86,88.44,2.7,56.8,0.268,0
88.95,19.86,88.44,2.7,56.8,0.268,0
88.95,19.82,87.82,2.7,56.8,0.2816,0
88.95,19.82,87.82,2.7,56.8,0.2816,0
88.95,19.86,87.78,2.7,56.8,0.2833,0
88.95,19.86,87.78,2.7,56.8,0.2833,0
88.95,19.79,88.31,2.7,56.8,0.2698,0
88.95,19.79,88.31,2.7,56.8,0.2698,0
88.95,19.82,87.91,2.7,56.8,0.2796,0
88.95,19.82,87.91,2.7,56.8,0.2796,0
88.95,19.78,87.53,2.7,56.8,0.2876,0
88.95,19.78,87.53,2.7,56.8,0.2876,0
88.94,19.74,87.54,2.7,56.8,0.2867,0
88.94,19.74,87.54,2.7,56.8,0.2867,0
88.94,19.75,87.99,2.7,56.8,0.2765,0
88.94,19.75,87.99,2.7,56.8,0.2765,0
88.94,19.84,87.95,2.7,56.8,0.279,0
88.94,19.84,87.95,2.7,56.8,0.279,0
88.94,19.78,87.56,2.7,56.8,0.2869,0
88.94,19.78,87.56,2.7,56.8,0.2869,0
88.94,19.72,87.77,2.7,56.8,0.2811,0
88.94,19.72,87.77,2.7,56.8,0.2811,0
88.94,19.86,88.19,2.7,56.8,0.2738,0
88.94,19.86,88.19,2.7,56.8,0.2738,0
88.94,19.84,87.66,2.7,56.8,0.2857,0
88.94,19.84,87.66,2.7,56.8,0.2857,0
88.94,19.72,88.4,2.7,56.8,0.2666,0
88.94,19.72,88.4,2.7,56.8,0.2666,0
88.94,19.82,88.29,2.7,56.8,0.2708,0
88.94,19.82,88.29,2.7,56.8,0.2708,0
88.93,19.82,88.15,2.7,56.8,0.274,0
88.93,19.82,88.15,2.7,56.8,0.274,0
88.93,19.83,87.78,2.7,56.8,0.2827,0
88.93,19.83,87.78,2.7,56.8,0.2827,0
88.93,19.7,87.88,2.7,56.8,0.2782,0
88.93,19.7,87.88,2.7,56.8,0.2782,0
88.93,19.78,88.38,2.7,56.8,0.268,0
88.93,19.78,88.38,2.7,56.8,0.268,0
88.93,19.77,87.63,2.7,56.8,0.2852,0
88.93,19.77,87.63,2.7,56.8,0.2852,0
88.93,19.72,88.06,2.7,56.8,0.2744,0
88.93,19.72,88.06,2.7,56.8,0.2744,0
88.96,24.97,60.12,2.7,56.8,1.2611,0
88.96,24.97,60.12,2.7,56.8,1.2611,0
88.96,19.79,87.68,2.7,56.8,0.2844,0
88.96,19.79,87.68,2.7,56.8,0.2844,0
88.96,19.8,87.61,2.7,56.8,0.2861,0
88.96,19.8,87.61,2.7,56.8,0.2861,0
88.96,19.71,88.02,2.7,56.8,0.2751,0
88.96,19.71,88.02,2.7,56.8,0.2751,0
88.96,19.73,87.81,2.7,56.8,0.2803,0
88.96,19.73,87.81,2.7,56.8,0.2803,0
88.95,19.75,88.16,2.7,56.8,0.2726,0
88.95,19.75,88.16,2.7,56.8,0.2726,0
88.95,19.85,87.83,2.7,56.8,0.2819,0
88.95,19.85,87.83,2.7,56.8,0.2819,0
88.95,19.82,87.9,2.7,56.8,0.2798,0
88.95,19.82,87.9,2.7,56.8,0.2798,0
88.95,19.81,88.19,2.7,56.8,0.2729,0
88.95,19.81,88.19,2.7,56.8,0.2729,0
88.95,19.85,88.33,2.7,56.8,0.2704,0
88.95,19.85,88.33,2.7,56.8,0.2704,0
88.95,19.78,88.36,2.7,56.8,0.2685,0
88.95,19.78,88.36,2.7,56.8,0.2685,0
88.95,19.86,87.6,2.7,56.8,0.2874,0
88.95,19.86,87.6,2.7,56.8,0.2874,0
88.97,24.95,60.43,2.7,56.8,1.2498,0
88.97,24.95,60.43,2.7,56.8,1.2498,0
88.97,19.76,88.0,2.7,56.8,0.2765,0
88.97,19.76,88.0,2.7,56.8,0.2765,0
88.97,19.68,87.6,2.7,56.8,0.2843,0
88.97,19.68,87.6,2.7,56.8,0.2843,0
88.97,19.87,88.43,2.7,56.8,0.2684,0
88.97,19.87,88.43,2.7,56.8,0.2684,0
88.97,19.77,87.99,2.7,56.8,0.2769,0
88.97,19.77,87.99,2.7,56.8,0.2769,0
88.97,19.72,88.4,2.7,56.8,0.2666,0
88.97,19.72,88.4,2.7,56.8,0.2666,0
88.97,19.77,88.21,2.7,56.8,0.2718,0
88.97,19.77,88.21,2.7,56.8,0.2718,0
88.97,19.72,87.98,2.7,56.8,0.2762,0
88.97,19.72,87.98,2.7,56.8,0.2762,0
88.97,19.81,87.86,2.7,56.8,0.2805,0
88.97,19.81,87.86,2.7,56.8,0.2805,0
88.97,19.73,87.85,2.7,56.8,0.2794,0
88.97,19.73,87.85,2.7,56.8,0.2794,0
88.96,19.7,87.82,2.7,56.8,0.2796,0
88.96,19.7,87.82,2.7,56.8,0.2796,0
88.96,19.82,87.89,2.7,56.8,0.28,0
88.96,19.82,87.89,2.7,56.8,0.28,0
88.96,25.09,60.43,2.7,56.8,1.2602,0
88.96,25.09,60.43,2.7,56.8,1.2602,0
88.95,19.79,87.96,2.7,56.8,0.2779,0
88.95,19.79,87.96,2.7,56.8,0.2779,0
88.95,19.76,88.34,2.7,56.8,0.2686,0
88.95,19.76,88.34,2.7,56.8,0.2686,0
88.95,19.84,88.2,2.7,56.8,0.2732,0
88.95,19.84,88.2,2.7,56.8,0.2732,0
88.95,19.8,87.65,2.7,56.8,0.2852,0
88.95,19.8,87.65,2.7,56.8,0.2852,0
88.95,19.79,88.48,2.7,56.8,0.2659,0
88.95,19.79,88.48,2.7,56.8,0.2659,0
88.95,19.81,88.06,2.7,56.8,0.2759,0
88.95,19.81,88.06,2.7,56.8,0.2759,0
88.95,19.85,88.2,2.7,56.8,0.2734,0
88.95,19.85,88.2,2.7,56.8,0.2734,0
88.95,19.79,87.79,2.7,56.8,0.2818,0
88.95,19.79,87.79,2.7,56.8,0.2818,0
88.95,19.69,88.45,2.7,56.8,0.2649,0
88.95,19.69,88.45,2.7,56.8,0.2649,0
88.95,19.82,87.74,2.7,56.8,0.2835,0
88.95,19.82,87.74,2.7,56.8,0.2835,0
88.94,19.73,88.3,2.7,56.8,0.269,0
88.94,19.73,88.3,2.7,56.8,0.269,0
88.94,24.93,59.77,2.7,56.8,1.2691,0
88.94,24.93,59.77,2.7,56.8,1.2691,0
88.94,19.74,87.92,2.7,56.8,0.278,0
88.94,19.74,87.92,2.7,56.8,0.278,0
88.93,19.71,88.36,2.7,56.8,0.2673,0
88.93,19.71,88.36,2.7,56.8,0.2673,0
88.93,19.84,88.26,2.7,56.8,0.2718,0
88.93,19.84,88.26,2.7,56.8,0.2718,0
88.93,19.72,88.19,2.7,56.8,0.2714,0
88.93,19.72,88.19,2.7,56.8,0.2714,0
88.93,19.83,88.38,2.7,56.8,0.2689,0
88.93,19.83,88.38,2.7,56.8,0.2689,0
88.93,19.78,88.09,2.7,56.8,0.2747,0
88.93,19.78,88.09,2.7,56.8,0.2747,0
88.93,19.69,87.56,2.7,56.8,0.2853,0
88.93,19.69,87.56,2.7,56.8,0.2853,0
88.93,19.86,88.18,2.7,56.8,0.274,0
88.93,19.86,88.18,2.7,56.8,0.274,0
88.93,19.67,88.14,2.7,56.8,0.2717,0
88.93,19.67,88.14,2.7,56.8,0.2717,0
88.93,19.84,88.13,2.7,56.8,0.2748,0
88.93,19.84,88.13,2.7,56.8,0.2748,0
88.93,19.75,88.16,2.7,56.8,0.2726,0
88.93,19.75,88.16,2.7,56.8,0.2726,0
88.92,25.07,59.78,2.7,56.8,1.2794,0
88.92,25.07,59.78,2.7,56.8,1.2794,0
88.92,19.69,88.45,2.7,56.8,0.2649,0
88.92,19.69,88.45,2.7,56.8,0.2649,0
88.92,19.67,87.54,2.7,56.8,0.2855,0
88.92,19.67,87.54,2.7,56.8,0.2855,0
88.91,19.82,87.73,2.7,56.8,0.2837,0
88.91,19.82,87.73,2.7,56.8,0.2837,0
88.91,19.8,87.54,2.7,56.8,0.2878,0
88.91,19.8,87.54,2.7,56.8,0.2878,0
88.91,19.71,88.38,2.7,56.8,0.2669,0
88.91,19.71,88.38,2.7,56.8,0.2669,0
88.91,19.74,87.58,2.7,56.8,0.2858,0
88.91,19.74,87.58,2.7,56.8,0.2858,0
88.91,19.69,87.63,2.7,56.8,0.2837,0
88.91,19.69,87.63,2.7,56.8,0.2837,0
88.91,19.84,87.63,2.7,56.8,0.2864,0
88.91,19.84,87.63,2.7,56.8,0.2864,0
88.91,19.7,87.65,2.7,56.8,0.2835,0
88.91,19.7,87.65,2.7,56.8,0.2835,0
88.91,19.67,87.7,2.7,56.8,0.2818,0
88.91,19.67,87.7,2.7,56.8,0.2818,0
88.91,19.81,88.49,2.7,56.8,0.266,0
88.91,19.81,88.49,2.7,56.8,0.266,0
88.9,25.02,60.11,2.7,56.8,1.2651,0
88.9,25.02,60.11,2.7,56.8,1.2651,0
88.9,19.86,87.57,2.7,56.8,0.2881,0
88.9,19.86,87.57,2.7,56.8,0.2881,0
88.9,19.69,88.05,2.7,56.8,0.2741,0
88.9,19.69,88.05,2.7,56.8,0.2741,0
88.9,19.83,88.31,2.7,56.8,0.2705,0
88.9,19.83,88.31,2.7,56.8,0.2705,0
88.89,19.73,88.05,2.7,56.8,0.2748,0
88.89,19.73,88.05,2.7,56.8,0.2748,0
88.89,19.74,88.11,2.7,56.8,0.2736,0
88.89,19.74,88.11,2.7,56.8,0.2736,0
88.89,19.82,87.99,2.7,56.8,0.2777,0
88.89,19.82,87.99,2.7,56.8,0.2777,0
88.89,19.67,87.72,2.7,56.8,0.2813,0
88.89,19.67,87.72,2.7,56.8,0.2813,0
88.89,19.75,88.47,2.7,56.8,0.2655,0
88.89,19.75,88.47,2.7,56.8,0.2655,0
88.89,19.68,88.0,2.7,56.8,0.2751,0
88.89,19.68,88.0,2.7,56.8,0.2751,0
88.89,19.81,88.37,2.7,56.8,0.2688,0
88.89,19.81,88.37,2.7,56.8,0.2688,0
88.89,19.7,88.4,2.7,56.8,0.2662,0
88.89,19.7,88.4,2.7,56.8,0.2662,0
88.88,25.01,60.42,2.7,56.8,1.2546,0
88.88,25.01,60.42,2.7,56.8,1.2546,0
88.88,19.7,88.17,2.7,56.8,0.2715,0
88.88,19.7,88.17,2.7,56.8,0.2715,0
88.88,19.78,88.45,2.7,56.8,0.2664,0
88.88,19.78,88.45,2.7,56.8,0.2664,0
88.88,19.74,88.25,2.7,56.8,0.2704,0
88.88,19.74,88.25,2.7,56.8,0.2704,0
88.88,19.78,87.82,2.7,56.8,0.2809,0
88.88,19.78,87.82,2.7,56.8,0.2809,0
88.87,19.72,88.34,2.7,56.8,0.268,0
88.87,19.72,88.34,2.7,56.8,0.268,0
88.87,19.73,87.62,2.7,56.8,0.2847,0
88.87,19.73,87.62,2.7,56.8,0.2847,0
88.87,19.87,87.79,2.7,56.8,0.2832,0
88.87,19.87,87.79,2.7,56.8,0.2832,0
88.87,19.8,88.02,2.7,56.8,0.2767,0
88.87,19.8,88.02,2.7,56.8,0.2767,0
88.87,19.81,88.48,2.7,56.8,0.2662,0
88.87,19.81,88.48,2.7,56.8,0.2662,0
88.87,19.84,88.34,2.7,56.8,0.27,0
88.87,19.84,88.34,2.7,56.8,0.27,0
88.87,19.82,87.62,2.7,56.8,0.2863,0
88.87,19.82,87.62,2.7,56.8,0.2863,0
88.86,25.1,59.94,2.7,56.8,1.2766,0
88.86,25.1,59.94,2.7,56.8,1.2766,0
88.86,19.86,88.25,2.7,56.8,0.2724,0
88.86,19.86,88.25,2.7,56.8,0.2724,0
88.86,19.84,88.34,2.7,56.8,0.27,0
88.86,19.84,88.34,2.7,56.8,0.27,0
88.86,19.69,87.67,2.7,56.8,0.2828,0
88.86,19.69,87.67,2.7,56.8,0.2828,0
88.86,19.71,87.97,2.7,56.8,0.2763,0
88.86,19.71,87.97,2.7,56.8,0.2763,0
88.86,19.83,87.55,2.7,56.8,0.2881,0
88.86,19.83,87.55,2.7,56.8,0.2881,0
88.85,19.86,87.78,2.7,56.8,0.2833,0
88.85,19.86,87.78,2.7,56.8,0.2833,0
88.85,19.84,88.03,2.7,56.8,0.2771,0
88.85,19.84,88.03,2.7,56.8,0.2771,0
88.85,19.75,88.11,2.7,56.8,0.2737,0
88.85,19.75,88.11,2.7,56.8,0.2737,0
88.85,19.85,88.49,2.7,56.8,0.2666,0
88.85,19.85,88.49,2.7,56.8,0.2666,0
88.85,19.85,87.69,2.7,56.8,0.2852,0
88.85,19.85,87.69,2.7,56.8,0.2852,0
88.85,19.83,87.78,2.7,56.8,0.2827,0
88.85,19.83,87.78,2.7,56.8,0.2827,0
88.84,25.03,59.54,2.7,56.8,1.284,0
88.84,25.03,59.54,2.7,56.8,1.284,0
88.84,19.84,88.19,2.7,56.8,0.2734,0
88.84,19.84,88.19,2.7,56.8,0.2734,0
88.84,19.8,87.75,2.7,56.8,0.2829,0
88.84,19.8,87.75,2.7,56.8,0.2829,0
88.84,19.76,88.35,2.7,56.8,0.2684,0
88.84,19.76,88.35,2.7,56.8,0.2684,0
88.84,19.81,88.34,2.7,56.8,0.2695,0
88.84,19.81,88.34,2.7,56.8,0.2695,0
88.84,19.78,88.3,2.7,56.8,0.2699,0
88.84,19.78,88.3,2.7,56.8,0.2699,0
88.84,19.8,87.62,2.7,56.8,0.2859,0
88.84,19.8,87.62,2.7,56.8,0.2859,0
88.83,19.82,88.24,2.7,56.8,0.2719,0
88.83,19.82,88.24,2.7,56.8,0.2719,0
88.83,19.8,88.1,2.7,56.8,0.2748,0
88.83,19.8,88.1,2.7,56.8,0.2748,0
88.83,19.68,88.11,2.7,56.8,0.2726,0
88.83,19.68,88.11,2.7,56.8,0.2726,0
88.83,19.84,88.05,2.7,56.8,0.2767,0
88.83,19.84,88.05,2.7,56.8,0.2767,0
88.83,19.74,87.59,2.7,56.8,0.2855,0
88.83,19.74,87.59,2.7,56.8,0.2855,0
88.82,24.93,60.05,2.7,56.8,1.2603,0
88.82,24.93,60.05,2.7,56.8,1.2603,0
88.82,19.7,88.4,2.7,56.8,0.2662,0
88.82,19.7,88.4,2.7,56.8,0.2662,0
88.82,19.68,87.8,2.7,56.8,0.2797,0
88.82,19.68,87.8,2.7,56.8,0.2797,0
88.82,19.72,88.27,2.7,56.8,0.2696,0
88.82,19.72,88.27,2.7,56.8,0.2696,0
88.82,19.79,87.98,2.7,56.8,0.2774,0
88.82,19.79,87.98,2.7,56.8,0.2774,0
88.82,19.73,87.73,2.7,56.8,0.2821,0
88.82,19.73,87.73,2.7,56.8,0.2821,0
88.82,19.71,87.86,2.7,56.8,0.2788,0
88.82,19.71,87.86,2.7,56.8,0.2788,0
88.82,19.82,87.96,2.7,56.8,0.2784,0
88.82,19.82,87.96,2.7,56.8,0.2784,0
88.81,19.79,88.17,2.7,56.8,0.273,0
88.81,19.79,88.17,2.7,56.8,0.273,0
88.81,19.68,87.69,2.7,56.8,0.2822,0
88.81,19.68,87.69,2.7,56.8,0.2822,0
88.81,19.77,87.59,2.7,56.8,0.2861,0
88.81,19.77,87.59,2.7,56.8,0.2861,0
88.81,19.85,88.13,2.7,56.8,0.275,0
88.81,19.85,88.13,2.7,56.8,0.275,0
88.8,24.94,60.26,2.7,56.8,1.2544,0
88.8,24.94,60.26,2.7,56.8,1.2544,0
88.8,19.8,87.6,2.7,56.8,0.2864,0
88.8,19.8,87.6,2.7,56.8,0.2864,0
88.8,19.74,87.55,2.7,56.8,0.2865,0
88.8,19.74,87.55,2.7,56.8,0.2865,0
88.8,19.79,88.49,2.7,56.8,0.2657,0
88.8,19.79,88.49,2.7,56.8,0.2657,0
88.8,19.68,88.13,2.7,56.8,0.2721,0
88.8,19.68,88.13,2.7,56.8,0.2721,0
88.8,19.77,88.0,2.7,56.8,0.2766,0
88.8,19.77,88.0,2.7,56.8,0.2766,0
88.8,19.78,88.37,2.7,56.8,0.2683,0
88.8,19.78,88.37,2.7,56.8,0.2683,0
88.8,19.72,87.83,2.7,56.8,0.2797,0
88.8,19.72,87.83,2.7,56.8,0.2797,0
88.8,19.71,87.76,2.7,56.8,0.2811,0
88.8,19.71,87.76,2.7,56.8,0.2811,0
88.79,19.86,88.1,2.7,56.8,0.2759,0
88.79,19.86,88.1,2.7,56.8,0.2759,0
88.79,19.85,88.2,2.7,56.8,0.2734,0
88.79,19.85,88.2,2.7,56.8,0.2734,0
88.79,19.86,87.93,2.7,56.8,0.2798,0
88.79,19.86,87.93,2.7,56.8,0.2798,0
88.78,25.05,59.91,2.7,56.8,1.2737,0
88.78,25.05,59.91,2.7,56.8,1.2737,0
88.78,19.69,87.76,2.7,56.8,0.2808,0
88.78,19.69,87.76,2.7,56.8,0.2808,0
88.78,19.71,88.19,2.7,56.8,0.2712,0
88.78,19.71,88.19,2.7,56.8,0.2712,0
88.78,19.83,87.55,2.7,56.8,0.2881,0
88.78,19.83,87.55,2.7,56.8,0.2881,0
88.78,19.71,88.1,2.7,56.8,0.2733,0
88.78,19.71,88.1,2.7,56.8,0.2733,0
88.78,19.82,87.52,2.7,56.8,0.2886,0
88.78,19.82,87.52,2.7,56.8,0.2886,0
88.78,19.7,88.07,2.7,56.8,0.2738,0
88.78,19.7,88.07,2.7,56.8,0.2738,0
88.78,19.76,87.85,2.7,56.8,0.2799,0
88.78,19.76,87.85,2.7,56.8,0.2799,0
88.78,19.82,87.5,2.7,56.8,0.289,0
88.78,19.82,87.5,2.7,56.8,0.289,0
88.77,19.87,88.2,2.7,56.8,0.2737,0
88.77,19.87,88.2,2.7,56.8,0.2737,0
88.77,19.78,87.91,2.7,56.8,0.2789,0
88.77,19.78,87.91,2.7,56.8,0.2789,0
88.77,19.71,88.07,2.7,56.8,0.274,0
88.77,25.04,60.25,2.7,56.8,1.2622,0
88.76,19.85,87.98,2.7,56.8,0.2785,0
88.77,19.71,88.07,2.7,56.8,0.274,0
88.77,25.04,60.25,2.7,56.8,1.2622,0
88.76,19.85,87.98,2.7,56.8,0.2785,0
88.76,19.78,87.58,2.7,56.8,0.2865,0
88.76,19.78,87.58,2.7,56.8,0.2865,0
88.76,19.68,87.77,2.7,56.8,0.2804,0
88.76,19.68,87.77,2.7,56.8,0.2804,0
88.76,19.79,87.64,2.7,56.8,0.2853,0
88.76,19.79,87.64,2.7,56.8,0.2853,0
88.76,19.78,88.46,2.7,56.8,0.2662,0
88.76,19.78,88.46,2.7,56.8,0.2662,0
88.76,19.83,88.22,2.7,56.8,0.2726,0
88.76,19.83,88.22,2.7,56.8,0.2726,0
88.76,19.84,88.37,2.7,56.8,0.2693,0
88.76,19.84,88.37,2.7,56.8,0.2693,0
88.76,19.73,87.65,2.7,56.8,0.284,0
88.76,19.73,87.65,2.7,56.8,0.284,0
88.76,19.69,87.82,2.7,56.8,0.2794,0
88.76,19.69,87.82,2.7,56.8,0.2794,0
88.75,19.87,87.59,2.7,56.8,0.2879,0
88.75,19.87,87.59,2.7,56.8,0.2879,0
88.75,19.85,88.36,2.7,56.8,0.2697,0
88.75,19.85,88.36,2.7,56.8,0.2697,0
88.79,24.99,60.39,2.7,56.8,1.254,0
88.79,24.99,60.39,2.7,56.8,1.254,0
88.79,19.82,88.42,2.7,56.8,0.2678,0
88.79,19.82,88.42,2.7,56.8,0.2678,0
88.79,19.8,87.81,2.7,56.8,0.2815,0
88.79,19.8,87.81,2.7,56.8,0.2815,0
88.79,19.74,88.29,2.7,56.8,0.2694,0
88.79,19.74,88.29,2.7,56.8,0.2694,0
88.78,19.67,88.02,2.7,56.8,0.2745,0
88.78,19.67,88.02,2.7,56.8,0.2745,0
88.78,19.81,88.25,2.7,56.8,0.2715,0
88.78,19.81,88.25,2.7,56.8,0.2715,0
88.78,19.77,88.31,2.7,56.8,0.2695,0
88.78,19.77,88.31,2.7,56.8,0.2695,0
88.78,19.72,88.15,2.7,56.8,0.2723,0
88.78,19.72,88.15,2.7,56.8,0.2723,0
88.78,19.77,87.68,2.7,56.8,0.284,0
88.78,19.77,87.68,2.7,56.8,0.284,0
88.78,19.74,87.94,2.7,56.8,0.2775,0
88.78,19.74,87.94,2.7,56.8,0.2775,0
88.78,19.68,87.95,2.7,56.8,0.2762,0
88.78,19.68,87.95,2.7,56.8,0.2762,0
88.78,19.79,88.38,2.7,56.8,0.2682,0
88.78,19.79,88.38,2.7,56.8,0.2682,0
88.79,25.07,60.09,2.7,56.8,1.2695,0
88.79,25.07,60.09,2.7,56.8,1.2695,0
88.79,19.74,88.26,2.7,56.8,0.2701,0
88.79,19.74,88.26,2.7,56.8,0.2701,0
88.79,19.75,87.9,2.7,56.8,0.2786,0
88.79,19.75,87.9,2.7,56.8,0.2786,0
88.78,19.79,88.22,2.7,56.8,0.2719,0
88.78,19.79,88.22,2.7,56.8,0.2719,0
88.78,19.86,87.63,2.7,56.8,0.2867,0
88.78,19.86,87.63,2.7,56.8,0.2867,0
88.78,19.7,88.35,2.7,56.8,0.2674,0
