timestamp,soil_moisture,temperature,humidity,vpd,precipitation_chance,forecast_temp,wind_speed,crop_type_id,root_depth_cm,wilting_point_threshold,growth_stage,optimal_vpd_min,optimal_vpd_max,hour,is_daytime,moisture_change_rate,moisture_rolling_6,needs_watering_soon
2025-11-23T15:39:00,0.0,32.5,30.8,3.388,0,23.2,20.8,4,30.0,40.0,2,0.5,1.4,15,1,0.0,2.92,1
2025-11-23T18:39:00,0.0,23.2,43.6,1.606,85,17.8,2.6,4,30.0,40.0,2,0.5,1.4,18,1,0.0,1.08,1
2025-11-23T21:39:00,0.0,17.8,51.8,0.98,70,13.1,1.4,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-11-24T00:39:00,0.0,13.1,58.2,0.627,55,20.4,13.2,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-11-24T03:39:00,0.0,20.4,58.7,0.992,40,27.6,0.8,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-11-24T06:39:00,68.01,27.6,39.4,2.238,0,34.4,0.3,4,30.0,40.0,2,0.5,1.4,6,1,22.672,11.34,1
2025-11-24T09:39:00,41.28,34.4,20.0,4.355,0,35.9,18.0,4,30.0,40.0,2,0.5,1.4,9,1,-8.911,18.22,1
2025-11-24T12:39:00,15.35,35.9,28.4,4.221,0,33.2,14.9,4,30.0,40.0,2,0.5,1.4,12,1,-8.643,20.78,1
2025-11-24T15:39:00,0.0,33.2,28.4,3.645,0,27.7,9.3,4,30.0,40.0,2,0.5,1.4,15,1,-5.118,20.78,1
2025-11-24T18:39:00,0.0,27.7,44.5,2.063,0,21.2,1.7,4,30.0,40.0,2,0.5,1.4,18,1,0.0,20.78,1
2025-11-24T21:39:00,0.0,21.2,40.8,1.489,0,13.5,0.0,4,30.0,40.0,2,0.5,1.4,21,0,0.0,20.78,1
2025-11-25T00:39:00,0.0,13.5,72.3,0.427,0,16.7,20.6,4,30.0,40.0,2,0.5,1.4,0,0,0.0,9.44,1
2025-11-25T03:39:00,0.0,16.7,57.5,0.81,0,26.3,8.9,4,30.0,40.0,2,0.5,1.4,3,0,0.0,2.56,1
2025-11-25T06:39:00,0.0,26.3,41.4,2.002,0,35.8,17.0,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-11-25T09:39:00,0.0,35.8,20.0,4.703,0,36.2,2.1,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-11-25T12:39:00,0.0,36.2,22.2,4.682,0,33.5,8.1,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-11-25T15:39:00,0.0,33.5,20.0,4.141,0,23.1,21.3,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,1
2025-11-25T18:39:00,0.0,23.1,49.2,1.434,0,18.0,0.5,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,1
2025-11-25T21:39:00,0.0,18.0,63.8,0.744,0,17.3,5.5,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-11-26T00:39:00,0.0,17.3,46.7,1.049,0,20.7,17.2,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-11-26T03:39:00,0.0,20.7,54.9,1.103,0,23.9,18.8,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-11-26T06:39:00,0.0,23.9,43.2,1.689,85,30.6,13.5,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-11-26T09:39:00,0.0,30.6,31.4,3.019,70,34.5,10.5,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-11-26T12:39:00,0.0,34.5,20.0,4.382,55,31.3,0.2,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-11-26T15:39:00,0.0,31.3,27.5,3.318,40,25.5,14.3,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,0
2025-11-26T18:39:00,68.45,25.5,31.4,2.241,0,16.6,5.5,4,30.0,40.0,2,0.5,1.4,18,1,22.818,11.41,1
2025-11-26T21:39:00,62.04,16.6,48.8,0.969,0,18.2,11.9,4,30.0,40.0,2,0.5,1.4,21,0,-2.137,21.75,0
2025-11-27T00:39:00,55.85,18.2,55.2,0.933,0,17.7,0.4,4,30.0,40.0,2,0.5,1.4,0,0,-2.066,31.06,0
2025-11-27T03:39:00,49.31,17.7,51.3,0.989,0,26.5,6.6,4,30.0,40.0,2,0.5,1.4,3,0,-2.178,39.28,0
2025-11-27T06:39:00,35.27,26.5,35.5,2.24,0,30.8,19.9,4,30.0,40.0,2,0.5,1.4,6,1,-4.68,45.16,1
2025-11-27T09:39:00,18.1,30.8,37.9,2.762,0,33.1,7.2,4,30.0,40.0,2,0.5,1.4,9,1,-5.725,48.17,1
2025-11-27T12:39:00,0.0,33.1,32.2,3.428,0,32.0,19.1,4,30.0,40.0,2,0.5,1.4,12,1,-6.033,36.76,1
2025-11-27T15:39:00,0.0,32.0,28.0,3.421,85,27.1,13.3,4,30.0,40.0,2,0.5,1.4,15,1,0.0,26.42,1
2025-11-27T18:39:00,0.0,27.1,27.0,2.618,70,20.5,14.4,4,30.0,40.0,2,0.5,1.4,18,1,0.0,17.11,1
2025-11-27T21:39:00,0.0,20.5,47.9,1.255,55,18.0,17.2,4,30.0,40.0,2,0.5,1.4,21,0,0.0,8.9,1
2025-11-28T00:39:00,0.0,18.0,41.5,1.207,40,21.8,17.9,4,30.0,40.0,2,0.5,1.4,0,0,0.0,3.02,1
2025-11-28T03:39:00,76.32,21.8,42.0,1.512,85,26.9,7.5,4,30.0,40.0,2,0.5,1.4,3,0,25.44,12.72,0
2025-11-28T06:39:00,64.32,26.9,46.5,1.9,70,34.1,4.4,4,30.0,40.0,2,0.5,1.4,6,1,-4.0,23.44,0
2025-11-28T09:39:00,42.22,34.1,32.9,3.584,55,33.7,16.0,4,30.0,40.0,2,0.5,1.4,9,1,-7.367,30.48,1
2025-11-28T12:39:00,18.53,33.7,26.6,3.848,40,32.1,9.6,4,30.0,40.0,2,0.5,1.4,12,1,-7.895,33.57,1
2025-11-28T15:39:00,36.67,32.1,20.0,3.82,0,23.6,13.5,4,30.0,40.0,2,0.5,1.4,15,1,6.047,39.68,1
2025-11-28T18:39:00,26.71,23.6,46.5,1.561,0,16.4,5.1,4,30.0,40.0,2,0.5,1.4,18,1,-3.321,44.13,1
2025-11-28T21:39:00,21.48,16.4,58.7,0.772,0,15.6,11.8,4,30.0,40.0,2,0.5,1.4,21,0,-1.745,34.99,1
2025-11-29T00:39:00,16.06,15.6,54.8,0.803,0,16.4,12.7,4,30.0,40.0,2,0.5,1.4,0,0,-1.805,26.95,1
2025-11-29T03:39:00,11.62,16.4,65.7,0.64,0,28.5,17.6,4,30.0,40.0,2,0.5,1.4,3,0,-1.481,21.85,1
2025-11-29T06:39:00,0.0,28.5,34.8,2.534,0,32.8,14.8,4,30.0,40.0,2,0.5,1.4,6,1,-3.873,18.76,1
2025-11-29T09:39:00,0.0,32.8,33.6,3.312,0,33.5,7.4,4,30.0,40.0,2,0.5,1.4,9,1,0.0,12.64,1
2025-11-29T12:39:00,0.0,33.5,20.0,4.129,0,33.6,1.9,4,30.0,40.0,2,0.5,1.4,12,1,0.0,8.19,1
2025-11-29T15:39:00,0.0,33.6,20.5,4.131,0,27.7,11.9,4,30.0,40.0,2,0.5,1.4,15,1,0.0,4.61,1
2025-11-29T18:39:00,0.0,27.7,38.2,2.292,0,17.0,0.4,4,30.0,40.0,2,0.5,1.4,18,1,0.0,1.94,1
2025-11-29T21:39:00,0.0,17.0,65.1,0.678,0,16.5,6.8,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-11-30T00:39:00,0.0,16.5,50.5,0.931,0,19.8,14.9,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-11-30T03:39:00,0.0,19.8,46.3,1.238,0,28.1,12.1,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-11-30T06:39:00,0.0,28.1,38.9,2.315,0,33.2,15.7,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-11-30T09:39:00,0.0,33.2,32.8,3.428,0,35.2,14.0,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-11-30T12:39:00,0.0,35.2,32.4,3.844,0,31.9,0.4,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-11-30T15:39:00,0.0,31.9,32.4,3.188,85,27.3,16.0,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,1
2025-11-30T18:39:00,0.0,27.3,24.8,2.722,70,19.3,6.2,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,1
2025-11-30T21:39:00,0.0,19.3,57.0,0.963,55,16.1,3.8,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-12-01T00:39:00,0.0,16.1,60.4,0.722,40,17.3,0.6,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-12-01T03:39:00,61.35,17.3,45.6,1.072,70,28.3,0.2,4,30.0,40.0,2,0.5,1.4,3,0,20.449,10.22,0
2025-12-01T06:39:00,45.49,28.3,33.9,2.543,55,32.2,8.8,4,30.0,40.0,2,0.5,1.4,6,1,-5.285,17.81,1
2025-12-01T09:39:00,27.11,32.2,38.5,2.963,40,36.3,21.9,4,30.0,40.0,2,0.5,1.4,9,1,-6.126,22.32,1
2025-12-01T12:39:00,42.41,36.3,20.0,4.828,0,34.9,15.1,4,30.0,40.0,2,0.5,1.4,12,1,5.101,29.39,1
2025-12-01T15:39:00,16.12,34.9,23.4,4.282,0,23.2,21.3,4,30.0,40.0,2,0.5,1.4,15,1,-8.763,32.08,1
2025-12-01T18:39:00,6.18,23.2,45.3,1.557,0,21.1,3.0,4,30.0,40.0,2,0.5,1.4,18,1,-3.313,33.11,1
2025-12-01T21:39:00,0.0,21.1,36.3,1.595,0,16.0,17.3,4,30.0,40.0,2,0.5,1.4,21,0,-2.061,22.89,1
2025-12-02T00:39:00,0.0,16.0,53.4,0.848,0,18.2,2.9,4,30.0,40.0,2,0.5,1.4,0,0,0.0,15.31,1
2025-12-02T03:39:00,0.0,18.2,50.2,1.041,0,24.5,4.0,4,30.0,40.0,2,0.5,1.4,3,0,0.0,10.79,1
2025-12-02T06:39:00,0.0,24.5,34.1,2.033,0,35.6,12.3,4,30.0,40.0,2,0.5,1.4,6,1,0.0,3.72,1
2025-12-02T09:39:00,0.0,35.6,26.3,4.274,0,33.8,6.5,4,30.0,40.0,2,0.5,1.4,9,1,0.0,1.03,1
2025-12-02T12:39:00,0.0,33.8,22.1,4.091,0,33.9,6.0,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-12-02T15:39:00,58.15,33.9,20.0,4.234,0,23.9,37.1,4,30.0,40.0,2,0.5,1.4,15,1,19.384,9.69,1
2025-12-02T18:39:00,49.33,23.9,53.7,1.371,0,18.6,18.5,4,30.0,40.0,2,0.5,1.4,18,1,-2.942,17.91,1
2025-12-02T21:39:00,42.73,18.6,53.4,1.0,0,14.3,17.1,4,30.0,40.0,2,0.5,1.4,21,0,-2.2,25.03,0
2025-12-03T00:39:00,38.1,14.3,58.7,0.672,0,16.0,9.6,4,30.0,40.0,2,0.5,1.4,0,0,-1.544,31.38,0
2025-12-03T03:39:00,33.31,16.0,61.7,0.697,85,28.5,11.1,4,30.0,40.0,2,0.5,1.4,3,0,-1.595,36.94,0
2025-12-03T06:39:00,17.56,28.5,35.0,2.526,70,30.3,4.1,4,30.0,40.0,2,0.5,1.4,6,1,-5.252,39.86,1
2025-12-03T09:39:00,0.0,30.3,34.0,2.844,55,36.3,18.3,4,30.0,40.0,2,0.5,1.4,9,1,-5.852,30.17,1
2025-12-03T12:39:00,0.0,36.3,20.0,4.839,40,32.2,12.9,4,30.0,40.0,2,0.5,1.4,12,1,0.0,21.95,1
2025-12-03T15:39:00,57.07,32.2,20.0,3.846,0,28.3,6.8,4,30.0,40.0,2,0.5,1.4,15,1,19.023,24.34,1
2025-12-03T18:39:00,39.65,28.3,27.2,2.803,0,18.7,5.2,4,30.0,40.0,2,0.5,1.4,18,1,-5.807,24.6,1
2025-12-03T21:39:00,31.88,18.7,44.5,1.195,85,18.8,5.5,4,30.0,40.0,2,0.5,1.4,21,0,-2.589,24.36,0
2025-12-04T00:39:00,24.26,18.8,46.0,1.17,70,16.3,21.7,4,30.0,40.0,2,0.5,1.4,0,0,-2.54,25.48,1
2025-12-04T03:39:00,18.41,16.3,52.8,0.876,55,27.2,9.4,4,30.0,40.0,2,0.5,1.4,3,0,-1.952,28.55,1
2025-12-04T06:39:00,5.31,27.2,42.3,2.082,40,31.2,19.9,4,30.0,40.0,2,0.5,1.4,6,1,-4.364,29.43,1
2025-12-04T09:39:00,43.35,31.2,20.5,3.615,40,36.1,20.2,4,30.0,40.0,2,0.5,1.4,9,1,12.678,27.14,1
2025-12-04T12:39:00,33.52,36.1,20.0,4.779,70,33.2,5.3,4,30.0,40.0,2,0.5,1.4,12,1,-3.275,26.12,1
2025-12-04T15:39:00,13.38,33.2,36.1,3.257,55,26.1,3.5,4,30.0,40.0,2,0.5,1.4,15,1,-6.714,23.04,1
2025-12-04T18:39:00,0.0,26.1,36.1,2.156,40,18.6,5.0,4,30.0,40.0,2,0.5,1.4,18,1,-4.46,19.0,1
2025-12-04T21:39:00,36.92,18.6,39.5,1.299,40,18.4,9.6,4,30.0,40.0,2,0.5,1.4,21,0,12.307,22.08,0
2025-12-05T00:39:00,94.1,18.4,58.8,0.873,0,17.4,15.1,4,30.0,40.0,2,0.5,1.4,0,0,19.059,36.88,0
2025-12-05T03:39:00,87.33,17.4,48.5,1.027,0,28.2,19.6,4,30.0,40.0,2,0.5,1.4,3,0,-2.254,44.21,0
2025-12-05T06:39:00,70.19,28.2,27.7,2.758,0,33.0,11.5,4,30.0,40.0,2,0.5,1.4,6,1,-5.716,50.32,1
2025-12-05T09:39:00,49.27,33.0,32.8,3.387,0,36.7,19.9,4,30.0,40.0,2,0.5,1.4,9,1,-6.974,56.3,1
2025-12-05T12:39:00,22.16,36.7,28.3,4.418,0,33.6,15.1,4,30.0,40.0,2,0.5,1.4,12,1,-9.036,59.99,1
2025-12-05T15:39:00,0.0,33.6,20.0,4.151,0,28.5,11.8,4,30.0,40.0,2,0.5,1.4,15,1,-7.386,53.84,1
2025-12-05T18:39:00,0.0,28.5,28.4,2.783,0,17.4,1.3,4,30.0,40.0,2,0.5,1.4,18,1,0.0,38.16,1
2025-12-05T21:39:00,0.0,17.4,44.3,1.107,0,18.4,13.2,4,30.0,40.0,2,0.5,1.4,21,0,0.0,23.6,1
2025-12-06T00:39:00,0.0,18.4,63.4,0.773,0,19.9,7.0,4,30.0,40.0,2,0.5,1.4,0,0,0.0,11.9,1
2025-12-06T03:39:00,0.0,19.9,47.5,1.22,0,23.6,20.0,4,30.0,40.0,2,0.5,1.4,3,0,0.0,3.69,1
2025-12-06T06:39:00,0.0,23.6,34.4,1.909,0,35.7,5.2,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-12-06T09:39:00,0.0,35.7,20.0,4.669,85,33.3,16.8,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-12-06T12:39:00,0.0,33.3,20.0,4.097,70,34.4,8.3,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-12-06T15:39:00,0.0,34.4,32.3,3.68,55,23.3,10.9,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,1
2025-12-06T18:39:00,0.0,23.3,40.2,1.708,40,17.0,13.8,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,0
2025-12-06T21:39:00,73.23,17.0,43.5,1.094,70,14.8,16.1,4,30.0,40.0,2,0.5,1.4,21,0,24.409,12.2,0
2025-12-07T00:39:00,68.24,14.8,56.5,0.731,55,16.5,3.2,4,30.0,40.0,2,0.5,1.4,0,0,-1.663,23.58,0
2025-12-07T03:39:00,61.61,16.5,46.3,1.005,40,28.5,2.5,4,30.0,40.0,2,0.5,1.4,3,0,-2.209,33.85,0
2025-12-07T06:39:00,100.0,28.5,42.3,2.239,0,34.2,10.7,4,30.0,40.0,2,0.5,1.4,6,1,12.797,50.51,1
2025-12-07T09:39:00,78.35,34.2,34.9,3.509,0,36.8,3.0,4,30.0,40.0,2,0.5,1.4,9,1,-7.218,63.57,1
2025-12-07T12:39:00,47.95,36.8,20.0,4.966,0,33.8,18.9,4,30.0,40.0,2,0.5,1.4,12,1,-10.132,71.56,1
2025-12-07T15:39:00,27.04,33.8,35.8,3.385,0,23.7,15.3,4,30.0,40.0,2,0.5,1.4,15,1,-6.969,63.86,1
2025-12-07T18:39:00,17.4,23.7,48.6,1.507,0,17.4,13.3,4,30.0,40.0,2,0.5,1.4,18,1,-3.214,55.39,1
2025-12-07T21:39:00,11.31,17.4,54.0,0.915,0,17.0,15.4,4,30.0,40.0,2,0.5,1.4,21,0,-2.03,47.01,1
2025-12-08T00:39:00,5.44,17.0,54.7,0.879,0,19.4,0.3,4,30.0,40.0,2,0.5,1.4,0,0,-1.958,31.25,1
2025-12-08T03:39:00,0.0,19.4,60.5,0.888,0,27.4,5.2,4,30.0,40.0,2,0.5,1.4,3,0,-1.812,18.19,1
2025-12-08T06:39:00,0.0,27.4,45.3,2.002,0,32.2,6.4,4,30.0,40.0,2,0.5,1.4,6,1,0.0,10.2,1
2025-12-08T09:39:00,0.0,32.2,23.9,3.655,0,34.9,20.7,4,30.0,40.0,2,0.5,1.4,9,1,0.0,5.69,1
2025-12-08T12:39:00,0.0,34.9,20.0,4.47,0,32.0,21.1,4,30.0,40.0,2,0.5,1.4,12,1,0.0,2.79,1
2025-12-08T15:39:00,0.0,32.0,30.4,3.317,0,27.4,9.0,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.91,1
2025-12-08T18:39:00,0.0,27.4,46.1,1.963,85,21.5,20.3,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,1
2025-12-08T21:39:00,0.0,21.5,54.1,1.178,70,18.9,20.2,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-12-09T00:39:00,0.0,18.9,43.7,1.226,55,16.6,3.4,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-12-09T03:39:00,0.0,16.6,57.0,0.813,40,23.6,20.0,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-12-09T06:39:00,1.91,23.6,43.6,1.648,0,33.9,5.6,4,30.0,40.0,2,0.5,1.4,6,1,0.635,0.32,1
2025-12-09T09:39:00,0.0,33.9,20.0,4.236,0,35.4,11.3,4,30.0,40.0,2,0.5,1.4,9,1,-0.635,0.32,1
2025-12-09T12:39:00,0.0,35.4,25.5,4.277,0,31.8,3.1,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.32,1
2025-12-09T15:39:00,0.0,31.8,32.0,3.191,0,23.1,9.2,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.32,1
2025-12-09T18:39:00,0.0,23.1,41.8,1.646,0,17.4,10.6,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.32,1
2025-12-09T21:39:00,0.0,17.4,44.3,1.106,0,15.8,21.3,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.32,1
2025-12-10T00:39:00,0.0,15.8,49.7,0.903,0,17.5,15.6,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-12-10T03:39:00,0.0,17.5,62.9,0.74,0,26.4,7.5,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-12-10T06:39:00,0.0,26.4,29.1,2.439,0,31.5,5.0,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-12-10T09:39:00,0.0,31.5,21.4,3.635,0,33.8,6.7,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-12-10T12:39:00,0.0,33.8,25.4,3.914,0,34.1,3.8,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-12-10T15:39:00,0.0,34.1,28.6,3.819,0,28.0,13.4,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,1
2025-12-10T18:39:00,0.0,28.0,45.8,2.045,0,21.1,4.5,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,1
2025-12-10T21:39:00,0.0,21.1,51.6,1.213,0,17.9,4.0,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-12-11T00:39:00,0.0,17.9,61.7,0.786,0,16.4,17.1,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-12-11T03:39:00,0.0,16.4,54.7,0.846,0,23.4,9.7,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-12-11T06:39:00,0.0,23.4,31.7,1.963,0,32.8,10.8,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-12-11T09:39:00,0.0,32.8,36.4,3.157,0,35.5,2.6,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-12-11T12:39:00,0.0,35.5,24.4,4.37,0,33.4,15.1,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-12-11T15:39:00,0.0,33.4,31.8,3.507,0,28.2,2.8,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,1
2025-12-11T18:39:00,0.0,28.2,26.8,2.793,0,17.5,11.2,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,1
2025-12-11T21:39:00,0.0,17.5,59.8,0.804,0,13.2,20.2,4,30.0,40.0,2,0.5,1.4,21,0,0.0,0.0,1
2025-12-12T00:39:00,0.0,13.2,55.0,0.686,85,20.4,13.5,4,30.0,40.0,2,0.5,1.4,0,0,0.0,0.0,1
2025-12-12T03:39:00,0.0,20.4,59.5,0.968,70,25.1,2.2,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.0,1
2025-12-12T06:39:00,0.0,25.1,43.6,1.8,55,32.0,20.5,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-12-12T09:39:00,0.0,32.0,29.4,3.349,40,38.8,10.2,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-12-12T12:39:00,6.68,38.8,20.0,5.521,0,32.2,2.9,4,30.0,40.0,2,0.5,1.4,12,1,2.227,1.11,1
2025-12-12T15:39:00,0.0,32.2,20.0,3.85,0,27.2,4.2,4,30.0,40.0,2,0.5,1.4,15,1,-2.227,1.11,1
2025-12-12T18:39:00,84.11,27.2,25.8,2.67,0,19.9,49.1,4,30.0,40.0,2,0.5,1.4,18,1,28.037,15.13,0
2025-12-12T21:39:00,78.06,19.9,60.9,0.909,0,18.4,2.2,4,30.0,40.0,2,0.5,1.4,21,0,-2.018,28.14,0
2025-12-13T00:39:00,70.02,18.4,41.3,1.239,0,18.9,9.3,4,30.0,40.0,2,0.5,1.4,0,0,-2.678,39.81,0
2025-12-13T03:39:00,63.16,18.9,52.3,1.044,0,26.4,10.3,4,30.0,40.0,2,0.5,1.4,3,0,-2.287,50.34,0
2025-12-13T06:39:00,47.71,26.4,28.0,2.475,0,32.9,18.7,4,30.0,40.0,2,0.5,1.4,6,1,-5.15,57.18,1
2025-12-13T09:39:00,28.21,32.9,37.1,3.151,0,36.7,20.4,4,30.0,40.0,2,0.5,1.4,9,1,-6.503,61.88,1
2025-12-13T12:39:00,0.91,36.7,28.1,4.449,0,34.5,3.2,4,30.0,40.0,2,0.5,1.4,12,1,-9.098,48.01,1
2025-12-13T15:39:00,0.0,34.5,32.7,3.67,0,27.1,6.9,4,30.0,40.0,2,0.5,1.4,15,1,-0.304,35.0,1
2025-12-13T18:39:00,0.0,27.1,46.3,1.926,0,20.3,5.7,4,30.0,40.0,2,0.5,1.4,18,1,0.0,23.33,1
2025-12-13T21:39:00,0.0,20.3,48.4,1.227,0,17.9,15.8,4,30.0,40.0,2,0.5,1.4,21,0,0.0,12.81,1
2025-12-14T00:39:00,0.0,17.9,61.3,0.797,0,20.4,16.7,4,30.0,40.0,2,0.5,1.4,0,0,0.0,4.85,1
2025-12-14T03:39:00,0.0,20.4,52.1,1.149,0,25.9,1.4,4,30.0,40.0,2,0.5,1.4,3,0,0.0,0.15,1
2025-12-14T06:39:00,0.0,25.9,29.1,2.37,0,35.7,16.3,4,30.0,40.0,2,0.5,1.4,6,1,0.0,0.0,1
2025-12-14T09:39:00,0.0,41.6,10.0,7.217,0,37.0,17.4,4,30.0,40.0,2,0.5,1.4,9,1,0.0,0.0,1
2025-12-14T12:39:00,0.0,37.0,20.0,5.016,0,33.6,18.0,4,30.0,40.0,2,0.5,1.4,12,1,0.0,0.0,1
2025-12-14T15:39:00,0.0,33.6,25.6,3.875,0,23.7,15.7,4,30.0,40.0,2,0.5,1.4,15,1,0.0,0.0,1
2025-12-14T18:39:00,0.0,23.7,48.9,1.498,0,20.8,4.8,4,30.0,40.0,2,0.5,1.4,18,1,0.0,0.0,1
2025-12-14T21:39:00,100.0,20.8,48.7,1.259,0,16.9,68.3,4,30.0,40.0,2,0.5,1.4,21,0,33.333,16.67,0
2025-12-15T00:39:00,94.84,16.9,60.4,0.761,0,19.7,11.0,4,30.0,40.0,2,0.5,1.4,0,0,-1.721,32.47,0
2025-12-15T03:39:00,86.56,19.7,44.1,1.28,85,24.8,9.5,4,30.0,40.0,2,0.5,1.4,3,0,-2.76,46.9,0
2025-12-15T06:39:00,75.91,24.8,46.6,1.674,70,34.2,2.6,4,30.0,40.0,2,0.5,1.4,6,1,-3.548,59.55,0
2025-12-15T09:39:00,52.69,34.2,30.0,3.771,55,38.8,5.8,4,30.0,40.0,2,0.5,1.4,9,1,-7.742,68.33,1
2025-12-15T12:39:00,19.37,38.8,21.1,5.452,40,30.8,9.0,4,30.0,40.0,2,0.5,1.4,12,1,-11.104,71.56,0
2025-12-15T15:39:00,75.67,30.8,30.1,3.102,40,25.7,9.8,4,30.0,40.0,2,0.5,1.4,15,1,18.765,67.5,0
2025-12-15T18:39:00,100.0,25.7,46.5,1.767,0,18.9,7.5,4,30.0,40.0,2,0.5,1.4,18,1,8.111,68.37,0
2025-12-15T21:39:00,93.35,18.9,53.7,1.008,0,18.0,15.7,4,30.0,40.0,2,0.5,1.4,21,0,-2.216,69.5,0
2025-12-16T00:39:00,86.68,18.0,50.9,1.012,0,17.0,8.3,4,30.0,40.0,2,0.5,1.4,0,0,-2.225,71.29,0
2025-12-16T03:39:00,82.06,17.0,65.4,0.67,0,25.6,4.8,4,30.0,40.0,2,0.5,1.4,3,0,-1.54,76.19,0
2025-12-16T06:39:00,69.64,25.6,40.0,1.97,0,33.4,9.8,4,30.0,40.0,2,0.5,1.4,6,1,-4.14,84.57,1
2025-12-16T09:39:00,44.68,33.4,21.0,4.06,0,36.4,11.9,4,30.0,40.0,2,0.5,1.4,9,1,-8.32,79.4,1
2025-12-16T12:39:00,15.41,36.4,21.5,4.777,0,30.7,4.7,4,30.0,40.0,2,0.5,1.4,12,1,-9.755,65.3,1
2025-12-16T15:39:00,0.0,30.7,28.0,3.183,85,28.9,20.2,4,30.0,40.0,2,0.5,1.4,15,1,-5.138,49.74,1
2025-12-16T18:39:00,0.0,28.9,44.3,2.222,70,20.1,19.9,4,30.0,40.0,2,0.5,1.4,18,1,0.0,35.3,1
2025-12-16T21:39:00,0.0,20.1,45.4,1.281,55,15.2,6.9,4,30.0,40.0,2,0.5,1.4,21,0,0.0,21.62,1
2025-12-17T00:39:00,0.0,15.2,63.0,0.639,40,18.9,6.5,4,30.0,40.0,2,0.5,1.4,0,0,0.0,10.02,1
